0,0.6288334541258019,0,0,0,0,1,0,0,-0.36370570188484763,-0.4978040939590115,-0.9970081856222572,-1.9667511924256562,1.5723691563115145,1.87809805491538,1.647006196334696,1.4387758625015,1.7642315145992598,1.6009904870920162,1.3299259963425474,1.4501791069603966,-0.9901794337463898,-0.8870265154974801,2.5326065917857226,-0.04027341159209966,-1.3837775716245513,-0.3100461855283228,-1.2884060234148191,-0.18232451202365288,0.27084150365878545,-0.14049803292379082,-0.24941261017939578,-0.19174803602482926,0.6389230002395822,-0.3721007208262781,-0.40069598314808946,1.1370942812125668,0.41678987066010914,0.39450507729464873,0.3868736959604548,0
0,0.5681988807689703,0,0,0,0,0,1,0,1.3756517524628498,1.9793588621634146,-0.4376160788571367,0.2572543466390056,-0.18868657200874867,-0.16727799897012918,-0.17798343501832742,-0.08837538022768672,0.18640634045472024,0.5068167246123367,-0.1449520386614938,-0.05051101270786817,1.1689820587541104,1.131764336507322,-0.8951326363443033,-0.13408114517275033,0.3727135456038073,-0.2938675367579207,0.4307643736304177,-0.1935528560385199,0.17753339834321485,-0.1680795319652452,-0.33176098580708263,-0.12692174685491492,0.7908232922061271,-0.06870870446336284,-0.40069598314808946,-0.8790367979862986,0.055273462927674086,0.08657711336181967,0.058700879776860955,0
1,-0.6040695374631068,1,1,0,0,0,1,0,-0.7007703938417374,-0.8664121192564256,-0.15700844017361126,0.29679712772182937,0.15357588902296704,0.07487590600112276,0.180541610831754,0.26408054081702587,0.3803968316143713,0.6407133705640343,0.32388829932950214,0.4234913926682931,0.6380970781947519,0.7993705632442798,0.22673101675636276,0.23414517994891254,0.38196372125666933,-0.2616633287875887,0.4429429279203602,-0.13710028694039855,0.2531767935469525,-0.31151834741254664,-0.29321216831520136,-0.32299368872133377,-0.41009559881570373,-0.5832034793980246,-0.40069598314808946,1.1370942812125668,0.27409647775407137,0.26733494947452885,0.2538091804391434,1
1,-0.6040695374631068,0,0,0,0,1,0,0,-0.5277751166924171,-0.701108234405905,1.7854808565810574,0.20358776686529276,-0.5831535934714324,-0.6035120283213972,-0.45027261430737137,-0.46233727765055754,-0.4454936561965245,-0.869732630567207,-0.33953772635807705,-0.3644912775555874,-0.02164392350257805,-0.06594700494176758,0.037904948779432394,0.2993839512646524,-1.3732386919025683,0.911430478730899,-1.3061900267949622,-0.27629184752006575,0.14213744911819087,-0.31719213468140395,2.2660460844013732,-0.41706195379589545,-0.7334383212103516,0.04855978645750778,-0.40069598314808946,-0.8790367979862986,-0.08842279363295025,-0.08117211739294937,-0.09477033687318735,1
0,-0.6040695374631068,1,1,0,0,1,0,0,0.04176236610602411,0.02221319847943838,-1.2845800055181993,0.21713064405702398,-0.43768526484563125,-0.539017658904269,-0.3604941495029101,-0.3141861160286632,-0.32275394214806286,-0.6753013203652979,-0.4224654797784371,-0.5146931427524206,0.3906949575718561,-0.05136297073892823,0.12868428564556994,0.3423137634164723,-1.3748711478863929,1.0564783791577173,-1.345819800892591,-0.22530454971802918,0.13861493489397167,-0.22810230411034235,2.285347085132503,-0.45822691772702406,-0.7551419610033868,-0.5061624892754258,2.4945289146964393,-0.8790367979862986,-0.08024265098225565,-0.1002032222318243,-0.10211455092463836,1
0,-0.6040695374631068,1,1,0,0,0,1,0,-0.39696130860932416,-0.540064120601538,-0.8073853647532374,0.3810646658681721,0.47736194164667933,0.39018255181409317,0.532568778480062,0.689418218287302,0.6716433503959153,0.883753172877867,0.653232054887832,0.682301146589932,1.9209267366049412,1.9952588042831956,0.04675435214829299,0.2806342831775203,-0.0010458131307961032,-0.40424273435047736,0.25274090344986977,-9.502740371452993e-4,-0.5309995578557084,1.521945185120746,-1.4630078881785147,4.01962359111828,-0.09891061126253428,2.0780258413627983,-0.40069598314808946,1.1370942812125668,0.4483393947022726,0.4486892691228753,0.43244974356505655,1
1,0.5479873563166932,0,0,0,0,0,1,0,1.8431851580565308,2.466470519408408,-0.01989056090080985,0.29795161440946266,0.36943284500766604,0.23969543790869538,0.4168012926728901,0.4146221234428352,0.67580379554032,0.7505311991940634,0.47078949799127146,0.5205448980657349,0.0470792233431951,-0.027056247067512612,0.13845587361480594,-0.22446186850171687,0.4067675451130653,-0.22879255572249124,0.4229542526991009,-0.15324460134431092,0.18557886769126355,-0.33352925106494413,-0.3205076054646218,-0.37923115298832333,-0.09320367205408261,-0.04343852791849375,-0.40069598314808946,-0.8790367979862986,0.3550678100253822,0.34294427917808545,0.32883122914180146,0
1,0.6490449785780792,0,0,0,0,0,1,0,0.8853120995619599,1.3140057711118598,0.10175493574000827,0.38724131495690156,0.7823775121716775,0.6307245132378914,0.7886738878645286,0.8031599185126757,1.1613522958285425,1.2834186382300241,0.9285535206884725,0.972999453328732,-0.5347748929305506,-0.6658360478941368,0.40546262146761813,-0.5215445747422497,0.28498135204531266,-0.3979154292238481,0.414697796812857,-0.26224909565882226,0.15127339977769047,-0.33433561108412313,-0.32463905445536917,-0.35865327769588107,3.0323155878923456,-0.39414602862453135,-0.40069598314808946,-0.8790367979862986,1.0374791081345436,1.0699538651031033,1.0253137021950895,0
0,-0.6040695374631068,1,1,0,0,1,0,0,-0.5341592898406973,-0.6958275732407968,-0.904984347631998,0.21927341930152797,-0.09982203115920231,-0.018282795556129636,-0.29670420734032904,-0.27117441529356945,-0.3289952680935296,-0.5258763893943776,-0.18078849200195535,-0.18193767521973755,0.0012637921126744164,0.24031771331809934,0.07378401412635745,0.24914216394012348,-1.3634167443577663,1.1003048852193313,-1.3161051551581682,-0.15335307308741172,0.14497594188257648,-0.2664536881847361,2.1659047007857977,-0.392801477307379,-0.6777157485992079,0.23934312773320382,-0.40069598314808946,1.1370942812125668,-0.0717201348335818,-0.06863697337232343,-0.07800278019820799,1
0,-0.6040695374631068,1,1,0,0,1,0,0,-0.06183254943742598,-0.19682157503998496,-1.5975992285822611,0.21798742720767722,-0.486957254505142,-0.5605157820433107,-0.4124711947866186,-0.34524974408332837,-0.29571039048057574,-0.5744850713809947,-0.7186381339686347,-0.6903134814274329,-0.08578552722521754,-0.4937453415586992,0.09905121476698038,0.3129120078348973,-1.3692732620529262,1.0772616286275052,-1.3280261950775238,-0.19184380624622424,0.20954893757025206,-0.20932895107310812,2.1673084135562073,-0.4870887262635034,-0.9868630846431152,0.07386832268187118,2.4945289146964393,-0.8790367979862986,-0.11569574969152842,-0.1265259232255677,-0.1285812009460573,1
